time,E,I,C,delta_phi
15.1600,0.499120,0.059747,209.830759,0.250263
15.1800,0.498809,0.059573,210.389791,0.262211
15.2000,0.498494,0.059435,210.042218,0.263869
15.2200,0.498109,0.059724,208.937499,0.258360
15.2400,0.498156,0.059718,208.710024,0.255101
15.2600,0.498407,0.059851,209.384451,0.257635
15.2800,0.498253,0.059759,208.984833,0.256188
15.3000,0.498460,0.059675,209.123547,0.254028
15.3200,0.498937,0.059944,208.876864,0.242757
15.3400,0.498958,0.059950,208.812616,0.241705
15.3600,0.498978,0.059971,208.973651,0.243047
15.3800,0.498902,0.060033,209.458252,0.249546
15.4000,0.498934,0.060031,208.306124,0.236812
15.4200,0.498685,0.059766,209.323810,0.252110
15.4400,0.498693,0.059768,209.323193,0.251968
15.4600,0.498700,0.059765,209.346720,0.252098
15.4800,0.498413,0.059672,209.949570,0.264021
15.5000,0.498636,0.059764,210.067332,0.261312
15.5200,0.498557,0.059623,211.268459,0.277212
15.5400,0.498593,0.059558,211.287669,0.276874
15.5600,0.498858,0.059374,210.939136,0.268110
15.5800,0.499056,0.059612,209.429059,0.246991
15.6000,0.499044,0.059621,210.434432,0.258634
15.6200,0.498587,0.058934,211.270264,0.277365
15.6400,0.498646,0.059080,211.153230,0.274734
15.6600,0.498576,0.059064,210.403508,0.266969
15.6800,0.498342,0.058975,210.766975,0.275564
15.7000,0.498380,0.058938,210.481859,0.271505
15.7200,0.498513,0.058569,214.128295,0.317644
15.7400,0.498541,0.058645,213.605526,0.309544
15.7600,0.498421,0.058528,212.734840,0.299723
15.7800,0.498471,0.058549,212.893059,0.300962
15.8000,0.498633,0.058306,215.903047,0.342886
15.8200,0.498467,0.058175,215.661032,0.342129
15.8400,0.498395,0.058347,216.408327,0.355265
15.8600,0.498396,0.058335,220.427698,0.427157
15.8800,0.498228,0.058011,220.275612,0.427573
15.9000,0.498163,0.057770,220.085657,0.425346
15.9200,0.498132,0.057746,219.988755,0.424079
15.9400,0.498094,0.057705,220.416792,0.433067
15.9600,0.498106,0.057664,220.402460,0.432605
15.9800,0.498107,0.057664,221.556085,0.455477
16.0000,0.498071,0.057215,222.877560,0.484066
16.0200,0.498070,0.057214,223.038211,0.487530
16.0400,0.498070,0.057249,224.017832,0.508852
16.0600,0.498034,0.057118,225.115420,0.534443
16.0800,0.498064,0.057047,224.704007,0.524559
16.1000,0.498081,0.056973,224.976984,0.530536
16.1200,0.498072,0.056958,224.961722,0.530366
16.1400,0.498067,0.056944,224.971896,0.530708
16.1600,0.498022,0.056968,226.847760,0.575843
16.1800,0.498160,0.056567,227.493025,0.589574
16.2000,0.498148,0.056555,228.684875,0.619956
16.2200,0.498135,0.056620,227.939662,0.601144
16.2400,0.498250,0.056816,225.855115,0.548020
16.2600,0.498324,0.056528,226.412498,0.560232
16.2800,0.498131,0.056959,226.705186,0.570380
16.3000,0.498108,0.057017,226.791291,0.572828
16.3200,0.498134,0.056918,227.696940,0.594773
16.3400,0.498051,0.056877,227.606350,0.594079
16.3600,0.497986,0.056913,227.966968,0.604296
16.3800,0.498021,0.056868,229.215679,0.635751
16.4000,0.497894,0.056682,229.650503,0.649759
16.4200,0.498008,0.056666,230.214681,0.662716
16.4400,0.498052,0.056667,230.206562,0.661679
16.4600,0.498075,0.056675,230.632088,0.672769
16.4800,0.498279,0.056658,230.628189,0.668941
16.5000,0.497864,0.057266,227.123515,0.585227
16.5200,0.497893,0.057239,226.930680,0.579990
16.5400,0.497600,0.057843,223.125463,0.497613
16.5600,0.497339,0.057647,227.838378,0.612642
16.5800,0.497532,0.057491,232.044771,0.721441
16.6000,0.498186,0.056813,233.062329,0.739074
16.6200,0.498093,0.056671,232.444643,0.723090
16.6400,0.497567,0.055939,236.510492,0.856449
16.6600,0.497548,0.055951,239.133727,0.942729
16.6800,0.498047,0.055417,237.914601,0.893272
16.7000,0.498000,0.055438,238.210824,0.903869
16.7200,0.498063,0.055419,238.182324,0.901781
16.7400,0.498335,0.055508,237.458523,0.873018
16.7600,0.498457,0.055398,237.475715,0.871498
16.7800,0.498511,0.055441,237.582946,0.873968
16.8000,0.498548,0.055460,237.520133,0.871245
16.8200,0.498669,0.055293,239.365563,0.930608
16.8400,0.498737,0.055342,241.743110,1.012198
16.8600,0.498386,0.054883,239.557266,0.942567
16.8800,0.498369,0.054882,239.413487,0.937987
16.9000,0.498268,0.054946,240.493713,0.976902
16.9200,0.498095,0.055035,240.308074,0.973525
16.9400,0.497808,0.055018,242.126697,1.043173
16.9600,0.498357,0.054617,243.252378,1.074522
16.9800,0.498083,0.054731,244.684414,1.133048
17.0000,0.498291,0.054728,245.528789,1.161630
17.0200,0.497506,0.054521,245.734699,1.184478
17.0400,0.497499,0.054523,245.140683,1.161697
17.0600,0.497093,0.054177,246.005371,1.203445
17.0800,0.498006,0.054891,246.115552,1.189500
17.1000,0.497528,0.055153,240.895046,1.004545
17.1200,0.497826,0.055407,238.217972,0.907395
17.1400,0.498072,0.055269,239.906911,0.959879
17.1600,0.498129,0.055280,239.200016,0.934712
17.1800,0.497855,0.055129,238.630080,0.920808
17.2000,0.498040,0.055168,237.969858,0.895455
17.2200,0.498388,0.054802,240.896341,0.988933
17.2400,0.498748,0.055126,240.658932,0.973915
17.2600,0.498848,0.055036,241.220559,0.992002
17.2800,0.499193,0.055200,241.850900,1.008364
17.3000,0.499069,0.055233,239.132461,0.915851
17.3200,0.499417,0.054854,238.015495,0.873157
17.3400,0.499527,0.054647,241.092819,0.976428
17.3600,0.499521,0.054643,243.075016,1.047923
17.3800,0.499948,0.054817,233.751593,0.731294
17.4000,0.500421,0.054006,242.278231,1.005331
17.4200,0.500219,0.053947,242.965650,1.033517
17.4400,0.499952,0.054068,242.715160,1.028385
17.4600,0.500043,0.054008,242.384572,1.014998
17.4800,0.499996,0.054100,242.122952,1.006182
17.5000,0.499678,0.054115,244.039852,1.081740
17.5200,0.499656,0.054106,242.586358,1.028387
17.5400,0.499449,0.053652,245.059403,1.124592
17.5600,0.499892,0.054656,245.990322,1.152388
17.5800,0.499738,0.054710,242.825129,1.035159
17.6000,0.499997,0.054960,241.032701,0.966456
17.6200,0.499909,0.054880,240.210268,0.939225
17.6400,0.499797,0.054827,238.984629,0.899242
17.6600,0.499679,0.054645,240.356994,0.948220
17.6800,0.499751,0.054639,240.609454,0.955840
17.7000,0.499816,0.054615,240.415648,0.948083
17.7200,0.499824,0.054606,240.999181,0.968372
17.7400,0.499599,0.054833,240.417787,0.951437
17.7600,0.499298,0.054835,241.748711,1.003320
17.7800,0.499401,0.054860,240.160571,0.945743
17.8000,0.499413,0.054854,240.014811,0.940525
17.8200,0.499345,0.054892,240.209836,0.948356
17.8400,0.499362,0.054890,240.213313,0.948190
17.8600,0.499351,0.054853,243.224478,1.056031
17.8800,0.499452,0.054220,244.129883,1.088709
17.9000,0.499458,0.054190,243.985331,1.083209
17.9200,0.499542,0.054305,243.905143,1.078708
17.9400,0.499646,0.053937,243.834660,1.074750
17.9600,0.499676,0.053860,243.625172,1.066533
17.9800,0.499707,0.053865,243.570857,1.064019
18.0000,0.499727,0.054134,244.365406,1.093176
18.0200,0.499728,0.054139,244.913046,1.113963
18.0400,0.499723,0.054195,245.173790,1.123966
18.0600,0.499693,0.054109,245.363709,1.131840
18.0800,0.499681,0.054168,245.907172,1.153025
18.1000,0.499749,0.054213,246.542364,1.176778
18.1200,0.499680,0.054185,245.478781,1.136403
18.1400,0.499708,0.054310,244.608442,1.102518
18.1600,0.499783,0.054295,244.945206,1.114138
18.1800,0.499699,0.054515,243.207644,1.050041
18.2000,0.499687,0.054559,243.509907,1.061367
18.2200,0.499585,0.054852,243.138582,1.049002
18.2400,0.499665,0.054769,243.459042,1.059629
18.2600,0.499677,0.054804,243.163714,1.048479
18.2800,0.499700,0.054798,242.976184,1.041217
18.3000,0.499667,0.054801,242.903234,1.039080
18.3200,0.499511,0.054642,244.098957,1.086149
18.3400,0.499179,0.054476,244.626973,1.111783
18.3600,0.499310,0.054381,244.182269,1.092871
18.3800,0.499216,0.054370,243.589013,1.072274
18.4000,0.499210,0.054363,243.564936,1.071473
18.4200,0.499131,0.054387,245.663972,1.152455
18.4400,0.499296,0.054185,248.133918,1.247964
18.4600,0.499023,0.053627,246.959518,1.205931
18.4800,0.498801,0.053370,247.939090,1.249334
18.5000,0.498669,0.053269,249.629529,1.321301
18.5200,0.498962,0.052951,249.784498,1.323012
18.5400,0.498710,0.053379,248.028115,1.254516
18.5600,0.498869,0.053288,248.353533,1.265085
18.5800,0.498688,0.053135,248.028621,1.255166
18.6000,0.498901,0.053510,245.247291,1.141196
18.6200,0.499176,0.053543,247.155344,1.211204
18.6400,0.499243,0.053543,247.024439,1.204862
18.6600,0.499505,0.053541,247.285402,1.210933
18.6800,0.499179,0.053845,245.568403,1.148497
18.7000,0.499276,0.053839,245.261030,1.135023
18.7200,0.499034,0.054082,244.791651,1.120898
18.7400,0.499192,0.054004,243.994844,1.088183
18.7600,0.499365,0.053890,245.063881,1.125917
18.7800,0.498993,0.053553,246.610942,1.192711
18.8000,0.498432,0.052929,249.274773,1.311089
18.8200,0.498273,0.053187,249.200293,1.310593
18.8400,0.499140,0.053628,243.529188,1.072077
18.8600,0.499396,0.054005,244.354832,1.098317
18.8800,0.499055,0.053655,244.957337,1.127294
18.9000,0.499076,0.053652,244.978622,1.127757
18.9200,0.499133,0.053597,245.447675,1.144863
18.9400,0.499443,0.053182,246.311911,1.173746
18.9600,0.499666,0.053150,246.241729,1.167375
18.9800,0.499325,0.053233,244.283130,1.097586
19.0000,0.498846,0.053342,245.194063,1.140285
19.0200,0.498803,0.053341,245.243360,1.142926
19.0400,0.498493,0.053522,243.999993,1.101011
19.0600,0.498165,0.053393,247.182249,1.230227
19.0800,0.498791,0.052844,245.989422,1.172531
19.1000,0.499044,0.052483,249.252036,1.299888
19.1200,0.499289,0.052276,249.743201,1.316437
19.1400,0.499057,0.052171,250.501015,1.352418
19.1600,0.498915,0.052364,250.269558,1.344844
19.1800,0.499699,0.053140,245.869705,1.152326
19.2000,0.500157,0.053321,243.055279,1.038404
19.2200,0.500735,0.053238,244.166577,1.071094
19.2400,0.500968,0.053187,244.618761,1.084850
19.2600,0.501196,0.053108,244.528757,1.078285
19.2800,0.501700,0.053239,243.423945,1.029882
19.3000,0.502005,0.053307,245.808596,1.116335
19.3200,0.501784,0.053009,246.914495,1.162969
19.3400,0.501302,0.053806,245.395648,1.109235
19.3600,0.500813,0.054212,238.849492,0.879803
19.3800,0.500621,0.054006,243.149255,1.034132
19.4000,0.501027,0.053629,243.095968,1.026648
19.4200,0.501598,0.053395,241.820167,0.972655
19.4400,0.502255,0.053477,244.580711,1.065844
19.4600,0.502326,0.053468,243.064559,1.008337
19.4800,0.502762,0.053334,244.419309,1.053726
19.5000,0.502779,0.053336,244.105780,1.041700
19.5200,0.503114,0.053636,244.561019,1.054723
19.5400,0.503053,0.053558,243.936265,1.031950
19.5600,0.503093,0.053526,244.313692,1.045710
19.5800,0.503046,0.053546,244.092325,1.037902
19.6000,0.502772,0.053342,245.170266,1.082198
19.6200,0.502970,0.053609,245.047652,1.074930
19.6400,0.502843,0.053691,243.634689,1.022980
19.6600,0.503175,0.053379,243.097022,0.999612
19.6800,0.503206,0.053322,242.914270,0.992615
19.7000,0.503208,0.053322,242.553091,0.979398
19.7200,0.503404,0.053537,241.830465,0.950935
19.7400,0.503443,0.053545,241.497814,0.938631
19.7600,0.503387,0.053575,241.461261,0.937906
19.7800,0.503226,0.053475,241.914532,0.955968
19.8000,0.503225,0.053475,241.794059,0.951660
19.8200,0.503061,0.053688,240.602169,0.911176
19.8400,0.502900,0.053662,241.746482,0.953465
19.8600,0.502946,0.053652,241.142706,0.931487
19.8800,0.502929,0.053714,242.318644,0.973657
19.9000,0.502758,0.053688,242.850212,0.995026
19.9200,0.502701,0.054213,243.570396,1.021734
19.9400,0.502774,0.054373,239.787414,0.885633
19.9600,0.502819,0.054301,238.834080,0.852865
19.9800,0.502819,0.054446,237.354261,0.803943
20.0000,0.502834,0.054573,234.901062,0.726468
20.0200,0.502841,0.054717,234.887962,0.725848
20.0400,0.502840,0.054605,235.354599,0.740293
20.0600,0.502841,0.054612,235.098930,0.732401
20.0800,0.502829,0.054595,235.206133,0.735853
20.1000,0.502761,0.054447,235.231383,0.737582
20.1200,0.502687,0.054388,235.576679,0.749189
20.1400,0.502662,0.054463,236.036395,0.763746
20.1600,0.502678,0.054370,236.260433,0.770712
20.1800,0.502871,0.054965,232.794668,0.663069
20.2000,0.502877,0.054973,232.569543,0.656505
20.2200,0.502966,0.055064,232.183154,0.644344
20.2400,0.502973,0.055053,231.883122,0.635780
20.2600,0.502932,0.055043,232.153512,0.643911
20.2800,0.502913,0.055080,232.190639,0.645151
20.3000,0.502739,0.056008,230.118695,0.588976
20.3200,0.502558,0.056241,230.341656,0.596904
20.3400,0.502408,0.056643,229.815842,0.584230
20.3600,0.502122,0.057148,230.089113,0.594604
20.3800,0.501934,0.057342,230.533352,0.608821
20.4000,0.502283,0.057447,228.425856,0.548721
20.4200,0.502346,0.057410,229.578022,0.577930
20.4400,0.502321,0.057359,229.341269,0.572054
20.4600,0.502564,0.057162,231.564971,0.629551
20.4800,0.503019,0.056697,230.501174,0.595359
20.5000,0.503167,0.056333,231.493895,0.621374
20.5200,0.503256,0.056342,231.283932,0.614529
20.5400,0.503387,0.056389,231.878467,0.629679
20.5600,0.503303,0.056438,232.292701,0.642298
20.5800,0.503169,0.056294,235.118011,0.727549
20.6000,0.503766,0.055327,239.196044,0.853568
20.6200,0.503576,0.055390,238.656608,0.837377
20.6400,0.503014,0.055159,241.111173,0.928077
20.6600,0.503003,0.055177,241.011743,0.924683
20.6800,0.503102,0.055153,240.594773,0.908967
20.7000,0.503336,0.055079,240.872573,0.916158
20.7200,0.503358,0.055053,240.387445,0.899015
20.7400,0.503437,0.055032,240.479738,0.901383
20.7600,0.503229,0.054834,242.355457,0.970457
20.7800,0.502927,0.054535,243.268024,1.007559
20.8000,0.503386,0.054768,245.710217,1.094641
20.8200,0.503224,0.054558,245.658732,1.094638
20.8400,0.502981,0.054725,241.835786,0.954648
20.8600,0.502963,0.054699,242.124084,0.965247
20.8800,0.502858,0.054740,241.905985,0.958577
20.9000,0.503089,0.054829,240.310349,0.899557
20.9200,0.503014,0.054829,239.566612,0.874836
20.9400,0.502062,0.053792,244.590549,1.068341
20.9600,0.501416,0.054139,245.884150,1.126256
20.9800,0.501547,0.054079,245.436294,1.107182
21.0000,0.500924,0.054314,244.268361,1.071086
21.0200,0.501261,0.054392,241.959624,0.981256
21.0400,0.501776,0.054541,242.791993,1.004302
21.0600,0.501349,0.054561,241.345495,0.957957
21.0800,0.501417,0.054561,241.191878,0.951586
21.1000,0.501171,0.054644,240.674270,0.936730
21.1200,0.501015,0.054713,240.816419,0.943846
21.1400,0.501125,0.054756,242.768014,1.012088
21.1600,0.501011,0.054730,241.738493,0.976521
21.1800,0.501897,0.054580,245.115346,1.089687
21.2000,0.501620,0.054596,242.550681,0.997523
21.2200,0.502091,0.054523,239.951602,0.899482
21.2400,0.502440,0.054227,242.842933,0.998037
21.2600,0.502643,0.054259,243.291991,1.012068
21.2800,0.502522,0.054288,243.103754,1.006551
21.3000,0.502665,0.054187,242.664716,0.988856
21.3200,0.502449,0.054127,243.256901,1.013240
21.3400,0.502553,0.053960,243.723753,1.029463
21.3600,0.502785,0.053948,242.858792,0.994760
21.3800,0.503046,0.053877,243.063590,0.999326
21.4000,0.503181,0.053897,243.484148,1.013319
21.4200,0.503450,0.054096,242.240047,0.964612
21.4400,0.503942,0.054197,244.922994,1.059075
21.4600,0.503728,0.054169,243.975379,1.025452
21.4800,0.503787,0.054179,244.514155,1.045127
21.5000,0.503998,0.053700,244.200642,1.031626
21.5200,0.504324,0.053169,246.408528,1.113940
21.5400,0.504226,0.053221,246.330370,1.111762
21.5600,0.504547,0.053567,245.209184,1.064827
21.5800,0.504622,0.053562,244.238988,1.027235
21.6000,0.504593,0.053573,244.276364,1.028896
21.6200,0.504744,0.053697,244.189412,1.024127
21.6400,0.504329,0.054270,242.127686,0.951428
21.6600,0.504226,0.054652,241.236725,0.920221
21.6800,0.504472,0.054465,238.723173,0.831588
21.7000,0.504603,0.054269,239.164528,0.845404
21.7200,0.504599,0.054268,239.110820,0.843633
21.7400,0.504326,0.054441,239.529975,0.860217
21.7600,0.504366,0.054415,240.432674,0.890927
21.7800,0.504766,0.054011,238.837830,0.833195
21.8000,0.504967,0.053739,238.577572,0.823011
21.8200,0.505040,0.053599,238.718784,0.827238
21.8400,0.505047,0.053581,238.667339,0.825472
21.8600,0.505048,0.053579,238.685476,0.826073
21.8800,0.504958,0.054142,237.997897,0.803481
21.9000,0.504985,0.054120,235.754552,0.731425
21.9200,0.504974,0.054068,236.775218,0.763779
21.9400,0.504959,0.054343,235.035630,0.709213
21.9600,0.504962,0.054300,235.248788,0.715776
21.9800,0.504943,0.054510,236.614352,0.758474
22.0000,0.504939,0.054325,238.073864,0.805968
22.0200,0.504938,0.054319,237.724824,0.794530
22.0400,0.504982,0.054929,235.803765,0.732168
22.0600,0.504972,0.054972,234.562793,0.694073
22.0800,0.504980,0.054730,236.181050,0.744217
22.1000,0.504966,0.054687,238.513493,0.819923
22.1200,0.505155,0.055018,238.178754,0.806879
22.1400,0.505197,0.055123,238.299256,0.810407
22.1600,0.505060,0.055066,236.767728,0.761800
22.1800,0.505285,0.056043,232.280885,0.623319
22.2000,0.505228,0.055935,231.096873,0.590683
22.2200,0.505266,0.056041,230.866360,0.583919
22.2400,0.505235,0.056103,230.237523,0.567022
22.2600,0.505349,0.056125,230.224031,0.565702
22.2800,0.505246,0.056089,230.957981,0.586556
22.3000,0.505286,0.056022,230.516160,0.574214
22.3200,0.505222,0.056261,230.294340,0.568501
22.3400,0.505407,0.056045,229.046887,0.534143
22.3600,0.505425,0.056022,230.672105,0.577333
22.3800,0.505809,0.056157,232.576409,0.627566
22.4000,0.505364,0.055963,229.256693,0.540045
22.4200,0.505432,0.056015,229.593464,0.548310
22.4400,0.505383,0.055965,229.393301,0.543480
22.4600,0.505405,0.055959,229.251360,0.539580
22.4800,0.505582,0.056192,227.860683,0.502273
22.5000,0.505515,0.056191,230.587420,0.574148
22.5200,0.505660,0.055817,230.144044,0.561404
22.5400,0.505576,0.055808,230.316747,0.566713
22.5600,0.505967,0.056122,228.952245,0.527340
22.5800,0.505945,0.056119,229.062657,0.530366
22.6000,0.505817,0.056195,228.416717,0.514570
22.6200,0.506220,0.056590,224.777008,0.423384
22.6400,0.506541,0.056648,225.455992,0.436827
22.6600,0.506599,0.056560,226.538664,0.462203
22.6800,0.506878,0.056155,226.091424,0.450187
22.7000,0.506856,0.056166,226.394708,0.457549
22.7200,0.506593,0.056589,223.513127,0.392773
22.7400,0.506220,0.056439,226.628994,0.467002
22.7600,0.506051,0.056538,226.292157,0.459979
22.7800,0.505680,0.057408,223.415504,0.396209
22.8000,0.505930,0.057274,222.259532,0.369890
22.8200,0.506173,0.057296,221.254205,0.347583
22.8400,0.506280,0.057202,221.715608,0.356285
22.8600,0.506292,0.057195,221.606504,0.353986
22.8800,0.506706,0.056949,221.777170,0.355034
22.9000,0.507037,0.057027,222.318202,0.364175
22.9200,0.506411,0.057779,222.745404,0.376265
22.9400,0.506413,0.057778,222.327418,0.367456
22.9600,0.505816,0.056854,223.921920,0.406831
22.9800,0.505687,0.056952,221.138971,0.349153
23.0000,0.504720,0.055411,227.435778,0.499679
23.0200,0.504334,0.055049,228.173977,0.522133
23.0400,0.504307,0.055067,228.268952,0.524784
23.0600,0.504758,0.055212,228.099753,0.516173
23.0800,0.504373,0.055126,226.592123,0.482526
23.1000,0.503741,0.055602,228.716824,0.541364
23.1200,0.503954,0.055354,228.676465,0.538393
23.1400,0.503927,0.055343,227.704639,0.514019
23.1600,0.504568,0.054677,231.581009,0.611162
23.1800,0.504668,0.054688,231.855917,0.617957
23.2000,0.504827,0.054633,231.069659,0.594673
23.2200,0.505285,0.054249,233.221848,0.652284
23.2400,0.505106,0.054398,232.494045,0.632557
23.2600,0.505288,0.054630,232.632113,0.634772
