time,regime
139.92,recovery
139.94,recovery
139.96,recovery
139.98,recovery
140.0,recovery
140.02,recovery
140.04,recovery
140.06,recovery
140.08,recovery
140.1,recovery
140.12,recovery
140.14,recovery
140.16,recovery
140.18,recovery
140.2,recovery
140.22,recovery
140.24,recovery
140.26,recovery
140.28,recovery
140.3,recovery
140.32,recovery
140.34,recovery
140.36,recovery
140.38,recovery
140.4,recovery
140.42,recovery
140.44,recovery
140.46,recovery
140.48,recovery
140.5,recovery
140.52,recovery
140.54,recovery
140.56,recovery
140.58,recovery
140.6,recovery
140.62,recovery
140.64,recovery
140.66,recovery
140.68,recovery
140.7,recovery
140.72,recovery
140.74,recovery
140.76,recovery
140.78,recovery
140.8,recovery
140.82,recovery
140.84,recovery
140.86,recovery
140.88,recovery
140.9,recovery
140.92,recovery
140.94,recovery
140.96,recovery
140.98,recovery
141.0,recovery
141.02,recovery
141.04,recovery
141.06,recovery
141.08,recovery
141.1,recovery
141.12,recovery
141.14,recovery
141.16,recovery
141.18,recovery
141.2,recovery
141.22,recovery
141.24,recovery
141.26,recovery
141.28,recovery
141.3,recovery
141.32,recovery
141.34,recovery
141.36,recovery
141.38,recovery
141.4,recovery
141.42,recovery
141.44,recovery
141.46,recovery
141.48,recovery
141.5,recovery
141.52,recovery
141.54,recovery
141.56,recovery
141.58,recovery
141.6,recovery
141.62,recovery
141.64,recovery
141.66,recovery
141.68,recovery
141.7,recovery
141.72,recovery
141.74,recovery
141.76,recovery
141.78,recovery
141.8,recovery
141.82,recovery
141.84,recovery
141.86,recovery
141.88,recovery
141.9,recovery
141.92,recovery
141.94,recovery
141.96,recovery
141.98,recovery
142.0,recovery
142.02,recovery
142.04,recovery
142.06,recovery
142.08,recovery
142.1,recovery
142.12,recovery
142.14,recovery
142.16,recovery
142.18,recovery
142.2,recovery
142.22,recovery
142.24,recovery
142.26,recovery
142.28,recovery
142.3,recovery
142.32,recovery
142.34,recovery
142.36,recovery
142.38,recovery
142.4,recovery
142.42,recovery
142.44,recovery
142.46,recovery
142.48,recovery
142.5,recovery
142.52,recovery
142.54,recovery
142.56,recovery
142.58,recovery
142.6,recovery
142.62,recovery
142.64,recovery
142.66,recovery
142.68,recovery
142.7,recovery
142.72,recovery
142.74,recovery
142.76,recovery
142.78,recovery
142.8,recovery
142.82,recovery
142.84,recovery
142.86,recovery
142.88,recovery
142.9,recovery
142.92,recovery
142.94,recovery
142.96,recovery
142.98,recovery
143.0,recovery
143.02,recovery
143.04,recovery
143.06,recovery
143.08,recovery
143.1,recovery
143.12,recovery
143.14,recovery
143.16,recovery
143.18,recovery
143.2,recovery
143.22,recovery
143.24,recovery
143.26,recovery
143.28,recovery
143.3,recovery
143.32,recovery
143.34,recovery
143.36,recovery
143.38,recovery
143.4,recovery
143.42,recovery
143.44,recovery
143.46,recovery
143.48,recovery
143.5,recovery
143.52,recovery
143.54,recovery
143.56,recovery
143.58,recovery
143.6,recovery
143.62,recovery
143.64,recovery
143.66,recovery
143.68,recovery
143.7,recovery
143.72,recovery
143.74,recovery
143.76,recovery
143.78,recovery
143.8,recovery
143.82,recovery
143.84,recovery
143.86,recovery
143.88,recovery
143.9,recovery
143.92,recovery
143.94,recovery
143.96,recovery
143.98,recovery
144.0,recovery
144.02,recovery
144.04,recovery
144.06,recovery
144.08,recovery
144.1,recovery
144.12,recovery
144.14,recovery
144.16,recovery
144.18,recovery
144.2,recovery
144.22,recovery
144.24,recovery
144.26,recovery
144.28,recovery
144.3,recovery
144.32,recovery
144.34,recovery
144.36,recovery
144.38,recovery
144.4,recovery
144.42,recovery
144.44,recovery
144.46,recovery
144.48,recovery
144.5,recovery
144.52,recovery
144.54,recovery
144.56,recovery
144.58,recovery
144.6,recovery
144.62,recovery
144.64,recovery
144.66,recovery
144.68,recovery
144.7,recovery
144.72,recovery
144.74,recovery
144.76,recovery
144.78,recovery
144.8,recovery
144.82,recovery
144.84,recovery
144.86,recovery
144.88,recovery
144.9,recovery
144.92,recovery
144.94,recovery
144.96,recovery
144.98,recovery
145.0,recovery
145.02,recovery
145.04,recovery
145.06,recovery
145.08,recovery
145.1,recovery
145.12,recovery
145.14,recovery
145.16,recovery
145.18,recovery
145.2,recovery
145.22,recovery
145.24,recovery
145.26,recovery
145.28,recovery
145.3,recovery
145.32,recovery
145.34,recovery
145.36,recovery
145.38,recovery
145.4,recovery
145.42,recovery
145.44,recovery
145.46,recovery
145.48,recovery
145.5,recovery
145.52,recovery
145.54,recovery
145.56,recovery
145.58,recovery
145.6,recovery
145.62,recovery
145.64,recovery
145.66,recovery
145.68,recovery
145.7,recovery
145.72,recovery
145.74,recovery
145.76,recovery
145.78,recovery
145.8,recovery
145.82,recovery
145.84,recovery
145.86,recovery
145.88,recovery
145.9,recovery
145.92,recovery
145.94,recovery
145.96,recovery
145.98,recovery
146.0,recovery
146.02,recovery
146.04,recovery
146.06,recovery
146.08,recovery
146.1,recovery
146.12,recovery
146.14,recovery
146.16,recovery
146.18,recovery
146.2,recovery
146.22,recovery
146.24,recovery
146.26,recovery
146.28,recovery
146.3,recovery
146.32,recovery
146.34,recovery
146.36,recovery
146.38,recovery
146.4,recovery
146.42,recovery
146.44,recovery
146.46,recovery
146.48,recovery
146.5,recovery
146.52,recovery
146.54,recovery
146.56,recovery
146.58,recovery
146.6,recovery
146.62,recovery
146.64,recovery
146.66,recovery
146.68,recovery
146.7,recovery
146.72,recovery
146.74,recovery
146.76,recovery
146.78,recovery
146.8,recovery
146.82,recovery
146.84,recovery
146.86,recovery
146.88,recovery
146.9,recovery
146.92,recovery
146.94,recovery
146.96,recovery
146.98,recovery
147.0,recovery
147.02,recovery
147.04,recovery
147.06,recovery
147.08,recovery
147.1,recovery
147.12,recovery
147.14,recovery
147.16,recovery
147.18,recovery
147.2,recovery
147.22,recovery
147.24,recovery
147.26,recovery
147.28,recovery
147.3,recovery
147.32,recovery
147.34,recovery
147.36,recovery
147.38,recovery
147.4,recovery
147.42,recovery
147.44,recovery
147.46,recovery
147.48,recovery
147.5,recovery
147.52,recovery
147.54,recovery
147.56,recovery
147.58,recovery
147.6,recovery
147.62,recovery
147.64,recovery
147.66,recovery
147.68,recovery
147.7,recovery
147.72,recovery
147.74,recovery
147.76,recovery
147.78,recovery
147.8,recovery
147.82,recovery
147.84,recovery
147.86,recovery
147.88,recovery
147.9,recovery
147.92,recovery
147.94,recovery
147.96,recovery
147.98,recovery
148.0,recovery
148.02,recovery
148.04,recovery
148.06,recovery
148.08,recovery
148.1,recovery
148.12,recovery
148.14,recovery
148.16,recovery
148.18,recovery
148.2,recovery
148.22,recovery
148.24,recovery
148.26,recovery
148.28,recovery
148.3,recovery
148.32,recovery
148.34,recovery
148.36,recovery
148.38,recovery
148.4,recovery
148.42,recovery
148.44,recovery
148.46,recovery
148.48,recovery
148.5,recovery
148.52,recovery
148.54,recovery
148.56,recovery
148.58,recovery
148.6,recovery
148.62,recovery
148.64,recovery
148.66,recovery
148.68,recovery
148.7,recovery
148.72,recovery
148.74,recovery
148.76,recovery
148.78,recovery
148.8,recovery
148.82,recovery
148.84,recovery
148.86,recovery
148.88,recovery
148.9,recovery
148.92,recovery
148.94,recovery
148.96,recovery
148.98,recovery
149.0,recovery
149.02,recovery
149.04,recovery
149.06,recovery
149.08,recovery
149.1,recovery
149.12,recovery
149.14,recovery
149.16,recovery
149.18,recovery
149.2,recovery
149.22,recovery
149.24,recovery
149.26,recovery
149.28,recovery
149.3,recovery
149.32,recovery
149.34,recovery
149.36,recovery
149.38,recovery
149.4,recovery
149.42,recovery
149.44,recovery
149.46,recovery
149.48,recovery
149.5,recovery
149.52,recovery
149.54,recovery
149.56,recovery
149.58,recovery
149.6,recovery
149.62,recovery
149.64,recovery
149.66,recovery
149.68,recovery
149.7,recovery
149.72,recovery
149.74,recovery
149.76,recovery
149.78,recovery
149.8,recovery
149.82,recovery
149.84,recovery
149.86,recovery
149.88,recovery
149.9,recovery
149.92,recovery
149.94,recovery
149.96,recovery
149.98,recovery
150.0,recovery
150.02,recovery
150.04,recovery
150.06,recovery
150.08,recovery
150.1,recovery
150.12,recovery
150.14,recovery
150.16,recovery
150.18,recovery
150.2,recovery
150.22,recovery
150.24,recovery
150.26,recovery
150.28,recovery
150.3,recovery
150.32,recovery
150.34,recovery
150.36,recovery
150.38,recovery
150.4,recovery
150.42,recovery
150.44,recovery
150.46,recovery
150.48,recovery
150.5,recovery
150.52,recovery
150.54,recovery
150.56,recovery
150.58,recovery
150.6,recovery
150.62,recovery
150.64,recovery
150.66,recovery
150.68,recovery
150.7,recovery
150.72,recovery
150.74,recovery
150.76,recovery
150.78,recovery
150.8,recovery
150.82,recovery
150.84,recovery
150.86,recovery
150.88,recovery
150.9,recovery
150.92,recovery
150.94,recovery
150.96,recovery
150.98,recovery
151.0,recovery
151.02,recovery
151.04,recovery
151.06,recovery
151.08,recovery
151.1,recovery
151.12,recovery
151.14,recovery
151.16,recovery
151.18,recovery
151.2,recovery
151.22,recovery
151.24,recovery
151.26,recovery
151.28,recovery
151.3,recovery
151.32,recovery
151.34,recovery
151.36,recovery
151.38,recovery
151.4,recovery
151.42,recovery
151.44,recovery
151.46,recovery
151.48,recovery
151.5,recovery
151.52,recovery
151.54,recovery
151.56,recovery
151.58,recovery
151.6,recovery
151.62,recovery
151.64,recovery
151.66,recovery
151.68,recovery
151.7,recovery
151.72,recovery
151.74,recovery
151.76,recovery
151.78,recovery
151.8,recovery
151.82,recovery
151.84,recovery
151.86,recovery
151.88,recovery
151.9,recovery
151.92,recovery
151.94,recovery
151.96,recovery
151.98,recovery
152.0,recovery
152.02,recovery
152.04,recovery
152.06,recovery
152.08,recovery
152.1,recovery
152.12,recovery
152.14,recovery
152.16,recovery
152.18,recovery
152.2,recovery
152.22,recovery
152.24,recovery
152.26,recovery
152.28,recovery
152.3,recovery
152.32,recovery
152.34,recovery
152.36,recovery
152.38,recovery
152.4,recovery
152.42,recovery
152.44,recovery
152.46,recovery
152.48,recovery
152.5,recovery
152.52,recovery
152.54,recovery
152.56,recovery
152.58,recovery
152.6,recovery
152.62,recovery
152.64,recovery
152.66,recovery
152.68,recovery
152.7,recovery
152.72,recovery
152.74,recovery
152.76,recovery
152.78,recovery
152.8,recovery
152.82,recovery
152.84,recovery
152.86,recovery
152.88,recovery
152.9,recovery
152.92,recovery
152.94,recovery
152.96,recovery
152.98,recovery
153.0,recovery
153.02,recovery
153.04,recovery
153.06,recovery
153.08,recovery
153.1,recovery
153.12,recovery
153.14,recovery
153.16,recovery
153.18,recovery
153.2,recovery
153.22,recovery
153.24,recovery
153.26,recovery
153.28,recovery
153.3,recovery
153.32,recovery
153.34,recovery
153.36,recovery
153.38,recovery
153.4,recovery
153.42,recovery
153.44,recovery
153.46,recovery
153.48,recovery
153.5,recovery
153.52,recovery
153.54,recovery
153.56,recovery
153.58,recovery
153.6,recovery
153.62,recovery
153.64,recovery
153.66,recovery
153.68,recovery
153.7,recovery
153.72,recovery
153.74,recovery
153.76,recovery
153.78,recovery
153.8,recovery
153.82,recovery
153.84,recovery
153.86,recovery
153.88,recovery
153.9,recovery
153.92,recovery
153.94,recovery
153.96,recovery
153.98,recovery
154.0,recovery
154.02,recovery
154.04,recovery
154.06,recovery
154.08,recovery
154.1,recovery
154.12,recovery
154.14,recovery
154.16,recovery
154.18,recovery
154.2,recovery
154.22,recovery
154.24,recovery
154.26,recovery
154.28,recovery
154.3,recovery
154.32,recovery
154.34,recovery
154.36,recovery
154.38,recovery
154.4,recovery
154.42,recovery
154.44,recovery
154.46,recovery
154.48,recovery
154.5,recovery
154.52,recovery
154.54,recovery
154.56,recovery
154.58,recovery
154.6,recovery
154.62,recovery
154.64,recovery
154.66,recovery
154.68,recovery
154.7,recovery
154.72,recovery
154.74,recovery
154.76,recovery
154.78,recovery
154.8,recovery
154.82,recovery
154.84,recovery
154.86,recovery
154.88,recovery
154.9,recovery
154.92,recovery
154.94,recovery
154.96,recovery
154.98,recovery
155.0,recovery
155.02,recovery
155.04,recovery
155.06,recovery
155.08,recovery
155.1,recovery
155.12,recovery
155.14,recovery
155.16,recovery
155.18,recovery
155.2,recovery
155.22,recovery
155.24,recovery
155.26,recovery
155.28,recovery
155.3,recovery
155.32,recovery
155.34,recovery
155.36,recovery
155.38,recovery
155.4,recovery
155.42,recovery
155.44,recovery
155.46,recovery
155.48,recovery
155.5,recovery
155.52,recovery
155.54,recovery
155.56,recovery
155.58,recovery
155.6,recovery
155.62,recovery
155.64,recovery
155.66,recovery
155.68,recovery
155.7,recovery
155.72,recovery
155.74,recovery
155.76,recovery
155.78,recovery
155.8,recovery
155.82,recovery
155.84,recovery
155.86,recovery
155.88,recovery
155.9,recovery
155.92,recovery
155.94,recovery
155.96,recovery
155.98,recovery
156.0,recovery
156.02,recovery
156.04,recovery
156.06,recovery
156.08,recovery
156.1,recovery
156.12,recovery
156.14,recovery
156.16,recovery
156.18,recovery
156.2,recovery
156.22,recovery
156.24,recovery
156.26,recovery
156.28,recovery
156.3,recovery
156.32,recovery
156.34,recovery
156.36,recovery
156.38,recovery
156.4,recovery
156.42,recovery
156.44,recovery
156.46,recovery
156.48,recovery
156.5,recovery
156.52,recovery
156.54,recovery
156.56,recovery
156.58,recovery
156.6,recovery
156.62,recovery
156.64,recovery
156.66,recovery
156.68,recovery
156.7,recovery
156.72,recovery
156.74,recovery
156.76,recovery
156.78,recovery
156.8,recovery
156.82,recovery
156.84,recovery
156.86,recovery
156.88,recovery
156.9,recovery
156.92,recovery
156.94,recovery
156.96,recovery
156.98,recovery
157.0,recovery
157.02,recovery
157.04,recovery
157.06,recovery
157.08,recovery
157.1,recovery
157.12,recovery
157.14,recovery
157.16,recovery
157.18,recovery
157.2,recovery
157.22,recovery
157.24,recovery
157.26,recovery
157.28,recovery
157.3,recovery
157.32,recovery
157.34,recovery
157.36,recovery
157.38,recovery
157.4,recovery
157.42,recovery
157.44,recovery
157.46,recovery
157.48,recovery
157.5,recovery
157.52,recovery
157.54,recovery
157.56,recovery
157.58,recovery
157.6,recovery
157.62,recovery
157.64,recovery
157.66,recovery
157.68,recovery
157.7,recovery
157.72,recovery
157.74,recovery
157.76,recovery
157.78,recovery
157.8,recovery
157.82,recovery
157.84,recovery
157.86,recovery
157.88,recovery
157.9,recovery
157.92,recovery
157.94,recovery
157.96,recovery
157.98,recovery
158.0,recovery
158.02,recovery
158.04,recovery
158.06,recovery
158.08,recovery
158.1,recovery
158.12,recovery
158.14,recovery
158.16,recovery
158.18,recovery
158.2,recovery
158.22,recovery
158.24,recovery
158.26,recovery
158.28,recovery
158.3,recovery
158.32,recovery
158.34,recovery
158.36,recovery
158.38,recovery
158.4,recovery
158.42,recovery
158.44,recovery
158.46,recovery
158.48,recovery
158.5,recovery
158.52,recovery
158.54,recovery
158.56,recovery
158.58,recovery
158.6,recovery
158.62,recovery
158.64,recovery
158.66,recovery
158.68,recovery
158.7,recovery
158.72,recovery
158.74,recovery
158.76,recovery
158.78,recovery
158.8,recovery
158.82,recovery
158.84,recovery
158.86,recovery
158.88,recovery
158.9,recovery
158.92,recovery
158.94,recovery
158.96,recovery
158.98,recovery
159.0,recovery
159.02,recovery
159.04,recovery
159.06,recovery
159.08,recovery
159.1,recovery
159.12,recovery
159.14,recovery
159.16,recovery
159.18,recovery
159.2,recovery
159.22,recovery
159.24,recovery
159.26,recovery
159.28,recovery
159.3,recovery
159.32,recovery
159.34,recovery
159.36,recovery
159.38,recovery
159.4,recovery
159.42,recovery
159.44,recovery
159.46,recovery
159.48,recovery
159.5,recovery
159.52,recovery
159.54,recovery
159.56,recovery
159.58,recovery
159.6,recovery
159.62,recovery
159.64,recovery
159.66,recovery
159.68,recovery
159.7,recovery
159.72,recovery
159.74,recovery
159.76,recovery
159.78,recovery
159.8,recovery
159.82,recovery
159.84,recovery
159.86,recovery
159.88,recovery
159.9,recovery
159.92,recovery
159.94,recovery
159.96,recovery
159.98,recovery
160.0,recovery
160.02,recovery
160.04,recovery
160.06,recovery
160.08,recovery
160.1,recovery
160.12,recovery
160.14,recovery
160.16,recovery
160.18,recovery
160.2,recovery
160.22,recovery
160.24,recovery
160.26,recovery
160.28,recovery
160.3,recovery
160.32,recovery
160.34,recovery
160.36,recovery
160.38,recovery
160.4,recovery
160.42,recovery
160.44,recovery
160.46,recovery
160.48,recovery
160.5,recovery
160.52,recovery
160.54,recovery
160.56,recovery
160.58,recovery
160.6,recovery
160.62,recovery
160.64,recovery
160.66,recovery
160.68,recovery
160.7,recovery
160.72,recovery
160.74,recovery
160.76,recovery
160.78,recovery
160.8,recovery
160.82,recovery
160.84,recovery
160.86,recovery
160.88,recovery
160.9,recovery
160.92,recovery
160.94,recovery
160.96,recovery
160.98,recovery
161.0,recovery
161.02,recovery
161.04,recovery
161.06,recovery
161.08,recovery
161.1,recovery
161.12,recovery
161.14,recovery
161.16,recovery
161.18,recovery
161.2,recovery
161.22,recovery
161.24,recovery
161.26,recovery
161.28,recovery
161.3,recovery
161.32,recovery
161.34,recovery
161.36,recovery
161.38,recovery
161.4,recovery
161.42,recovery
161.44,recovery
161.46,recovery
161.48,recovery
161.5,recovery
161.52,recovery
161.54,recovery
161.56,recovery
161.58,recovery
161.6,recovery
161.62,recovery
161.64,recovery
161.66,recovery
161.68,recovery
161.7,recovery
161.72,recovery
161.74,recovery
161.76,recovery
161.78,recovery
161.8,recovery
161.82,recovery
161.84,recovery
161.86,recovery
161.88,recovery
161.9,recovery
161.92,recovery
161.94,recovery
161.96,recovery
161.98,recovery
162.0,recovery
162.02,recovery
162.04,recovery
162.06,recovery
162.08,recovery
162.1,recovery
162.12,recovery
162.14,recovery
162.16,recovery
162.18,recovery
162.2,recovery
162.22,recovery
162.24,recovery
162.26,recovery
162.28,recovery
162.3,recovery
162.32,recovery
162.34,recovery
162.36,recovery
162.38,recovery
162.4,recovery
162.42,recovery
162.44,recovery
162.46,recovery
162.48,recovery
162.5,recovery
162.52,recovery
162.54,recovery
162.56,recovery
162.58,recovery
162.6,recovery
162.62,recovery
162.64,recovery
162.66,recovery
162.68,recovery
162.7,recovery
162.72,recovery
162.74,recovery
162.76,recovery
162.78,recovery
162.8,recovery
162.82,recovery
162.84,recovery
162.86,recovery
162.88,recovery
162.9,recovery
162.92,recovery
162.94,recovery
162.96,recovery
162.98,recovery
163.0,recovery
163.02,recovery
163.04,recovery
163.06,recovery
163.08,recovery
163.1,recovery
163.12,recovery
163.14,recovery
163.16,recovery
163.18,recovery
163.2,recovery
163.22,recovery
163.24,recovery
163.26,recovery
163.28,recovery
163.3,recovery
163.32,recovery
163.34,recovery
163.36,recovery
163.38,recovery
163.4,recovery
163.42,recovery
163.44,recovery
163.46,recovery
163.48,recovery
163.5,recovery
163.52,recovery
163.54,recovery
163.56,recovery
163.58,recovery
163.6,recovery
163.62,recovery
163.64,recovery
163.66,recovery
163.68,recovery
163.7,recovery
163.72,recovery
163.74,recovery
163.76,recovery
163.78,recovery
163.8,recovery
163.82,recovery
163.84,recovery
163.86,recovery
163.88,recovery
163.9,recovery
163.92,recovery
163.94,recovery
163.96,recovery
163.98,recovery
164.0,recovery
164.02,recovery
164.04,recovery
164.06,recovery
164.08,recovery
164.1,recovery
164.12,recovery
164.14,recovery
164.16,recovery
164.18,recovery
164.2,recovery
164.22,recovery
164.24,recovery
164.26,recovery
164.28,recovery
164.3,recovery
164.32,recovery
164.34,recovery
164.36,recovery
164.38,recovery
164.4,recovery
164.42,recovery
164.44,recovery
164.46,recovery
164.48,recovery
164.5,recovery
164.52,recovery
164.54,recovery
164.56,recovery
164.58,recovery
164.6,recovery
164.62,recovery
164.64,recovery
164.66,recovery
164.68,recovery
164.7,recovery
164.72,recovery
164.74,recovery
164.76,recovery
164.78,recovery
164.8,recovery
164.82,recovery
164.84,recovery
164.86,recovery
164.88,recovery
164.9,recovery
164.92,recovery
164.94,recovery
164.96,recovery
164.98,recovery
165.0,recovery
165.02,recovery
165.04,recovery
165.06,recovery
165.08,recovery
165.1,recovery
165.12,recovery
165.14,recovery
165.16,recovery
165.18,recovery
165.2,recovery
165.22,recovery
165.24,recovery
165.26,recovery
165.28,recovery
165.3,recovery
165.32,recovery
165.34,recovery
165.36,recovery
165.38,recovery
165.4,recovery
165.42,recovery
165.44,recovery
165.46,recovery
165.48,recovery
165.5,recovery
165.52,recovery
165.54,recovery
165.56,recovery
165.58,recovery
165.6,recovery
165.62,recovery
165.64,recovery
165.66,recovery
165.68,recovery
165.7,recovery
165.72,recovery
165.74,recovery
165.76,recovery
165.78,recovery
165.8,recovery
165.82,recovery
165.84,recovery
165.86,recovery
165.88,recovery
165.9,recovery
165.92,recovery
165.94,recovery
165.96,recovery
165.98,recovery
166.0,recovery
166.02,recovery
166.04,recovery
166.06,recovery
166.08,recovery
166.1,recovery
166.12,recovery
166.14,recovery
166.16,recovery
166.18,recovery
166.2,recovery
166.22,recovery
166.24,recovery
166.26,recovery
166.28,recovery
166.3,recovery
166.32,recovery
166.34,recovery
166.36,recovery
166.38,recovery
166.4,recovery
166.42,recovery
166.44,recovery
166.46,recovery
166.48,recovery
166.5,recovery
166.52,recovery
166.54,recovery
166.56,recovery
166.58,recovery
166.6,recovery
166.62,recovery
166.64,recovery
166.66,recovery
166.68,recovery
166.7,recovery
166.72,recovery
166.74,recovery
166.76,recovery
166.78,recovery
166.8,recovery
166.82,recovery
166.84,recovery
166.86,recovery
166.88,recovery
166.9,recovery
166.92,recovery
166.94,recovery
166.96,recovery
166.98,recovery
167.0,recovery
167.02,recovery
167.04,recovery
167.06,recovery
167.08,recovery
167.1,recovery
167.12,recovery
167.14,recovery
167.16,recovery
167.18,recovery
167.2,recovery
167.22,recovery
167.24,recovery
167.26,recovery
167.28,recovery
167.3,recovery
167.32,recovery
167.34,recovery
167.36,recovery
167.38,recovery
167.4,recovery
167.42,recovery
167.44,recovery
167.46,recovery
167.48,recovery
167.5,recovery
167.52,recovery
167.54,recovery
167.56,recovery
167.58,recovery
167.6,recovery
167.62,recovery
167.64,recovery
167.66,recovery
167.68,recovery
167.7,recovery
167.72,recovery
167.74,recovery
167.76,recovery
167.78,recovery
167.8,recovery
167.82,recovery
167.84,recovery
167.86,recovery
167.88,recovery
167.9,recovery
167.92,recovery
167.94,recovery
167.96,recovery
167.98,recovery
168.0,recovery
168.02,recovery
168.04,recovery
168.06,recovery
168.08,recovery
168.1,recovery
168.12,recovery
168.14,recovery
168.16,recovery
168.18,recovery
168.2,recovery
168.22,recovery
168.24,recovery
168.26,recovery
168.28,recovery
168.3,recovery
168.32,recovery
168.34,recovery
168.36,recovery
168.38,recovery
168.4,recovery
168.42,recovery
168.44,recovery
168.46,recovery
168.48,recovery
168.5,recovery
168.52,recovery
168.54,recovery
168.56,recovery
168.58,recovery
168.6,recovery
168.62,recovery
168.64,recovery
168.66,recovery
168.68,recovery
168.7,recovery
168.72,recovery
168.74,recovery
168.76,recovery
168.78,recovery
168.8,recovery
168.82,recovery
168.84,recovery
168.86,recovery
168.88,recovery
168.9,recovery
168.92,recovery
168.94,recovery
168.96,recovery
168.98,recovery
169.0,recovery
169.02,recovery
169.04,recovery
169.06,recovery
169.08,recovery
169.1,recovery
169.12,recovery
169.14,recovery
169.16,recovery
169.18,recovery
169.2,recovery
169.22,recovery
169.24,recovery
169.26,recovery
169.28,recovery
169.3,recovery
169.32,recovery
169.34,recovery
169.36,recovery
169.38,recovery
169.4,recovery
169.42,recovery
169.44,recovery
169.46,recovery
169.48,recovery
169.5,recovery
169.52,recovery
169.54,recovery
169.56,recovery
169.58,recovery
169.6,recovery
169.62,recovery
169.64,recovery
169.66,recovery
169.68,recovery
169.7,recovery
169.72,recovery
169.74,recovery
169.76,recovery
169.78,recovery
169.8,recovery
169.82,recovery
169.84,recovery
169.86,recovery
169.88,recovery
169.9,recovery
169.92,recovery
169.94,recovery
169.96,recovery
169.98,recovery
170.0,recovery
170.02,recovery
170.04,recovery
170.06,recovery
170.08,recovery
170.1,recovery
170.12,recovery
170.14,recovery
170.16,recovery
170.18,recovery
170.2,recovery
170.22,recovery
170.24,recovery
170.26,recovery
170.28,recovery
170.3,recovery
170.32,recovery
170.34,recovery
170.36,recovery
170.38,recovery
170.4,recovery
170.42,recovery
170.44,recovery
170.46,recovery
170.48,recovery
170.5,recovery
170.52,recovery
170.54,recovery
170.56,recovery
170.58,recovery
170.6,recovery
170.62,recovery
170.64,recovery
170.66,recovery
170.68,recovery
170.7,recovery
170.72,recovery
170.74,recovery
170.76,recovery
170.78,recovery
170.8,recovery
170.82,recovery
170.84,recovery
170.86,recovery
170.88,recovery
170.9,recovery
170.92,recovery
170.94,recovery
170.96,recovery
170.98,recovery
171.0,recovery
171.02,recovery
171.04,recovery
171.06,recovery
171.08,recovery
171.1,recovery
171.12,recovery
171.14,recovery
171.16,recovery
171.18,recovery
171.2,recovery
171.22,recovery
171.24,recovery
171.26,recovery
171.28,recovery
171.3,recovery
171.32,recovery
171.34,recovery
171.36,recovery
171.38,recovery
171.4,recovery
171.42,recovery
171.44,recovery
171.46,recovery
171.48,recovery
171.5,recovery
171.52,recovery
171.54,recovery
171.56,recovery
171.58,recovery
171.6,recovery
171.62,recovery
171.64,recovery
171.66,recovery
171.68,recovery
171.7,recovery
171.72,recovery
171.74,recovery
171.76,recovery
171.78,recovery
171.8,recovery
171.82,recovery
171.84,recovery
171.86,recovery
171.88,recovery
171.9,recovery
171.92,recovery
171.94,recovery
171.96,recovery
171.98,recovery
172.0,recovery
172.02,recovery
172.04,recovery
172.06,recovery
172.08,recovery
172.1,recovery
172.12,recovery
172.14,recovery
172.16,recovery
172.18,recovery
172.2,recovery
172.22,recovery
172.24,recovery
172.26,recovery
172.28,recovery
172.3,recovery
172.32,recovery
172.34,recovery
172.36,recovery
172.38,recovery
172.4,recovery
172.42,recovery
172.44,recovery
172.46,recovery
172.48,recovery
172.5,recovery
172.52,recovery
172.54,recovery
172.56,recovery
172.58,recovery
172.6,recovery
172.62,recovery
172.64,recovery
172.66,recovery
172.68,recovery
172.7,recovery
172.72,recovery
172.74,recovery
172.76,recovery
172.78,recovery
172.8,recovery
172.82,recovery
172.84,recovery
172.86,recovery
172.88,recovery
172.9,recovery
172.92,recovery
172.94,recovery
172.96,recovery
172.98,recovery
173.0,recovery
173.02,recovery
173.04,recovery
173.06,recovery
173.08,recovery
173.1,recovery
173.12,recovery
173.14,recovery
173.16,recovery
173.18,recovery
173.2,recovery
173.22,recovery
173.24,recovery
173.26,recovery
173.28,recovery
173.3,recovery
173.32,recovery
173.34,recovery
173.36,recovery
173.38,recovery
173.4,recovery
173.42,recovery
173.44,recovery
173.46,recovery
173.48,recovery
173.5,recovery
173.52,recovery
173.54,recovery
173.56,recovery
173.58,recovery
173.6,recovery
173.62,recovery
173.64,recovery
173.66,recovery
173.68,recovery
173.7,recovery
173.72,recovery
173.74,recovery
173.76,recovery
173.78,recovery
173.8,recovery
173.82,recovery
173.84,recovery
173.86,recovery
173.88,recovery
173.9,recovery
173.92,recovery
173.94,recovery
173.96,recovery
173.98,recovery
174.0,recovery
174.02,recovery
174.04,recovery
174.06,recovery
174.08,recovery
174.1,recovery
174.12,recovery
174.14,recovery
174.16,recovery
174.18,recovery
174.2,recovery
174.22,recovery
174.24,recovery
174.26,recovery
174.28,recovery
174.3,recovery
174.32,recovery
174.34,recovery
174.36,recovery
174.38,recovery
174.4,recovery
174.42,recovery
174.44,recovery
174.46,recovery
174.48,recovery
174.5,recovery
174.52,recovery
174.54,recovery
174.56,recovery
174.58,recovery
174.6,recovery
174.62,recovery
174.64,recovery
174.66,recovery
174.68,recovery
174.7,recovery
174.72,recovery
174.74,recovery
174.76,recovery
174.78,recovery
174.8,recovery
174.82,recovery
174.84,recovery
174.86,recovery
174.88,recovery
